id,name,neighbourhood,neighbourhood_cleansed,room_type,price,latitude,longitude
32639716,richard strasse,,Neuköllner Mitte/Zentrum,Private room,$35.00,52.4775,13.4386
32649687,Nice Appartment in Charlottenburg.,,Otto-Suhr-Allee,Private room,$30.00,52.51505,13.313579999999998
32651503,HIP AND MODERN PENTHOUSE APARTMENT IN BERLIN CITY,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$97.00,52.5009,13.46003
32652858,calm and green private apartment,,Schmargendorf,Entire home/apt,$39.00,52.47805,13.285570000000002
32653599,Große Altbauwohnung im Kollwitzkiez,"Berlin, Germany",Prenzlauer Berg Südwest,Entire home/apt,$80.00,52.53571,13.41889
32660897,Ruhige Oase im quirligen Szenekiez,"Berlin, Germany",Tempelhofer Vorstadt,Private room,$45.00,52.49,13.41566
32666145,Sunny Bedroom in Central Neighborhood,"Berlin, Germany",Prenzlauer Berg Nordwest,Private room,$35.00,52.54987,13.41297
32677586,Sunny Apartment Berlin near Kurfürstendamm,"Berlin, Germany",Volkspark Wilmersdorf,Entire home/apt,$119.00,52.49177,13.32349
32678196,Miniloft Altbaucharme in Kreuzberg,"Berlin, Germany",südliche Luisenstadt,Entire home/apt,$95.00,52.49795,13.42485
32681020,Cozy Studio im Osten Berlins nähe Prenzlauerberg,"Berlin, Germany",Weißensee,Entire home/apt,$33.00,52.55246,13.46664
32681761,Verzaubertes Zimmer in Baumschulenweg,,Baumschulenweg,Private room,$14.00,52.46999,13.49139
32685946,großzügig geschnittene 2- Raumwohnung in Weißensee,"Berlin, Germany",Weißensee,Entire home/apt,$90.00,52.55725,13.45481
32691129,Great private Room in Central Berlin-Mitte,,Brunnenstr. Süd,Private room,$49.00,52.53254,13.39446
32691307,Amazing Apartment in Berlin-Mitte,"Berlin, Germany",Brunnenstr. Süd,Entire home/apt,$185.00,52.53273000000001,13.39439
32704434,Berlin authentic,"Berlin, Germany",Osloer Straße,Private room,$35.00,52.55518000000001,13.39334
32704722,Unterkunft im Herzen von Berlin,"Berlin, Germany",Prenzlauer Berg Nordwest,Private room,$150.00,52.54306999999999,13.41236
32705363,Private room near Alexanderplatz Berlin,"Berlin, Germany",Alexanderplatz,Private room,$46.00,52.52461,13.417329999999998
32706274,7 Cozy studio in Prenzlauer Berg,,Helmholtzplatz,Entire home/apt,$34.00,52.54502,13.41384
32707722,BERLIN-190 NATIONS IN ONE CITY - MEET THEM ALL!,"Berlin, Germany",nördliche Luisenstadt,Entire home/apt,$206.00,52.50433,13.4147
32707940,8 Charming Studio in Prime Location,,Helmholtzplatz,Entire home/apt,$35.00,52.54459,13.41435
32708416,"Cosy, quiet room at a beautiful lake",,Ost 2,Private room,$20.00,52.563,13.357679999999998
32709434,BERLIN NEUKOELLN FROM DUSK TILL DAWN APARTMENT,,Reuterstraße,Entire home/apt,$50.00,52.48751,13.42603
32711241,Wohnung 65qm am Ostkreuz Friedrichshain,,Frankfurter Allee Süd FK,Entire home/apt,$30.00,52.49896,13.46551
32712488,9 Apartment in Prime Location,,Helmholtzplatz,Entire home/apt,$36.00,52.54628,13.41446
32713065,6 Pretty Apartment in Prime Location,,Helmholtzplatz,Entire home/apt,$36.00,52.54486,13.41419
32714912,1 Comfortable & Spacious Apartment in Prime,,Helmholtzplatz,Entire home/apt,$43.00,52.54569,13.4144
32716916,Cosy flat in the heart of Wedding,"Berlin, Germany",Wedding Zentrum,Entire home/apt,$55.00,52.55229,13.36588
32719059,Berlin-Mitte:beautiful apartment w. sunny balcony,,Brunnenstr. Süd,Entire home/apt,$85.00,52.5318,13.40429
32720266,L ongstays 2Bedroom-Aptmt in the Centr W93 041,"Berlin, Germany",Regierungsviertel,Entire home/apt,$80.00,52.51129,13.38089
32720848,Zentrale & Große Wohnung preiswert,,Albrechtstr.,Entire home/apt,$41.00,52.45343,13.32474
32726645,Wonderful Room in rooftop Flat in Friedrichshain,,Frankfurter Allee Süd FK,Private room,$45.00,52.51189,13.45443
32730186,"Cozy 1,5 rooms apartment! Close to Treptower Park",,Rixdorf,Entire home/apt,$50.00,52.48565,13.45061
32731330,3 Central & Spacious Apartment in Prime Location,,Helmholtzplatz,Entire home/apt,$34.00,52.546330000000005,13.41445
32731637,4 Nice and Central Apartment,,Helmholtzplatz,Entire home/apt,$31.00,52.54586,13.4143
32731826,5 Perfect Located Apartment in Prenzlauer Berg,,Helmholtzplatz,Entire home/apt,$34.00,52.54441,13.41641
32731828,Schöne Wohnung mit Stuck im Herzen der Stadt,,Frankfurter Allee Nord,Entire home/apt,$80.00,52.51657,13.46796
32732493,Familientraum in Friedrichshain / Prenzlberg,"Berlin, Germany",Prenzlauer Berg Ost,Entire home/apt,$180.00,52.52269,13.45811
32734304,"Spacious, bright room",,Osloer Straße,Private room,$30.00,52.5564,13.38863
32737794,Panoramic room next to the canal in Kreuzkölln,"Berlin, Germany",Reuterstraße,Private room,$87.00,52.49137,13.4316
32742375,Private room in minimalistic home in Moabit,"Berlin, Germany",Moabit West,Private room,$40.00,52.53341,13.34078
32757980,Sunny Modern 2 room Apartment near the city center,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$55.00,52.51355,13.460070000000002
32759465,2-room apartment in the heart of West-Berlin,,Kantstraße,Entire home/apt,$73.00,52.507630000000006,13.30475
32762022,Cosy apartment in Kreuzberg,"Berlin, Germany",südliche Luisenstadt,Entire home/apt,$45.00,52.49878,13.43993
32773523,Gemütliche Unterkunft in Lichtenberg,"Berlin, Germany",Alt-Lichtenberg,Entire home/apt,$50.00,52.51442,13.50566
32774052,Cozy Room in Friedrichshain,,Frankfurter Allee Süd FK,Private room,$50.00,52.50996,13.45377
32777583,"Welcoming, homely room in Berlin (Charlottenburg).","Berlin, Germany",Kantstraße,Private room,$60.00,52.50949,13.318979999999998
32779672,gemütliches Zimmer im Herzen von Berlin,"Berlin, Germany",Tiergarten Süd,Private room,$30.00,52.51486,13.33906
32780191,PitStop in Xberg_along canal & surrounded by green,,Tempelhofer Vorstadt,Private room,$45.00,52.49357,13.41536
32780396,1-Zimmer Wohnung im schönen Wilmersdorf,"Berlin, Germany",Volkspark Wilmersdorf,Entire home/apt,$50.00,52.48761999999999,13.32585
32782339,Ruhiges Zimmer mit privatem Badezimmer in F-Hain,"Berlin, Germany",Frankfurter Allee Nord,Private room,$56.00,52.52011,13.4526
32784197,Cosy flat in the middle of Schillerkiez,,Schillerpromenade,Entire home/apt,$60.00,52.4776,13.42279
32784430,Knuffiges Häuschen mit Garten im grünen Norden,"Berlin, Germany",Nord 1,Private room,$30.00,52.60974,13.29771
32786098,Luxurious Huge Apartment Central Gallery District,"Berlin, Germany",Tiergarten Süd,Entire home/apt,$250.00,52.50196999999999,13.36493
32789744,Ruhige Wohnung 10 min. von der City,,Prenzlauer Berg Nord,Private room,$30.00,52.55008,13.42565
32795581,Cozy apartment in Prenzlauer Berg,,Prenzlauer Berg Nord,Entire home/apt,$50.00,52.54999,13.43276
32798107,"Big cozy flat in Neukölln, perfect for couples",,Schillerpromenade,Entire home/apt,$59.00,52.46821,13.42569
32800830,1-Zimmer-Wohnung im schönen Wedding,,Wedding Zentrum,Entire home/apt,$19.00,52.550340000000006,13.3633
32804414,1Zimmer in Berin,,Neu Lichtenberg,Shared room,$25.00,52.50851,13.50063
32805277,Neat guestroom view at ''Berliner Fernseher Turm'',"Berlin, Germany",Südliche Friedrichstadt,Private room,$45.00,52.506130000000006,13.39797
32807488,SUNNY + GREEN NEUKÖLLN APARTMENT WAITING FOR YOU,"Berlin, Germany",Reuterstraße,Entire home/apt,$55.00,52.48146,13.43759
32810013,Sonnige zentrale Wohnung in Berlin Friedrichshain,"Berlin, Germany",Karl-Marx-Allee-Nord,Entire home/apt,$30.00,52.51832,13.43968
32813225,sunny and cozy apartment in Berlin Friedrichshain,,Frankfurter Allee Süd FK,Private room,$40.00,52.51364,13.46262
32824712,Kreuzkölln - helles großes Zimmer in BrunoTaut Whg,"Berlin, Germany",Reuterstraße,Private room,$34.00,52.48745,13.43803
32825982,"Schönes, helles Zimmer in Lichtenberg",,Alt-Lichtenberg,Private room,$22.00,52.51529,13.49158
32826065,Living in the heart of Berlin,"Berlin, Germany",Düsseldorfer Straße,Private room,$45.00,52.49951,13.322120000000002
32826929,Minimalistic Neukölln Condo with Rooftop Terrace,,Reuterstraße,Entire home/apt,$100.00,52.4927,13.42655
32827080,Your Home in the Middle of Berlin,"Berlin, Germany",Alexanderplatz,Entire home/apt,$66.00,52.52771,13.40707
32828225,"rooms w/ view + 2 Queensize beds, historic area","Berlin, Germany",Karl-Marx-Allee-Nord,Entire home/apt,$33.00,52.51705,13.4454
32830041,Cosy double room with lovely breakfast,"Berlin, Germany",Düsseldorfer Straße,Hotel room,$90.00,52.49881,13.32529
32830633,Bed in 6-Bed-Female-Dorm with private bathroom 9B,,Osloer Straße,Shared room,$18.00,52.55999,13.38551
32830961,Bed in 6-bed-mix-room with share bathroom E3B,,Osloer Straße,Shared room,$16.00,52.56,13.386029999999998
32831480,Wohnung im Herzen Berlin Mitte,"Berlin, Germany",Brunnenstr. Süd,Entire home/apt,$58.00,52.53646,13.40204
32831858,Classic Berlin design flat near Tegel & Mitte,"Berlin, Germany",Moabit West,Entire home/apt,$50.00,52.529790000000006,13.32862
32831998,Nice room in the best part of Neukölln,"Berlin, Germany",Schillerpromenade,Private room,$24.00,52.47664,13.420470000000002
32832109,Bright and cozy room in the heart of Berlin Mitte,,Alexanderplatz,Private room,$45.00,52.53204,13.38056
32839167,Cozy room in Friedrichshain,,Frankfurter Allee Süd FK,Private room,$363.00,52.51419,13.462929999999998
32840262,im Herzen Neuköllns,"Berlin, Germany",Reuterstraße,Private room,$25.00,52.48766,13.42576
32842649,Sunny 2-Room Apartment with balcony in West-Berlin,"Berlin, Germany",Schöneberg-Nord,Entire home/apt,$120.00,52.49557,13.34604
32842891,Stylish apartment in bohemian Neukölln,,Schillerpromenade,Entire home/apt,$90.00,52.46805,13.43053
32852154,Private 2-bed-room with private bathroom Zi.6!,,Osloer Straße,Private room,$50.00,52.56025,13.3872
32852440,Geräumige Wohnung mit Balkon zum Fernsehturm,"Berlin, Germany",Karl-Marx-Allee-Nord,Private room,$35.00,52.52466,13.42645
32852459,Bed in 8-bed-mix dorm with private bathroom 12A,,Osloer Straße,Shared room,$18.00,52.55996,13.386029999999998
32852670,Beautifully modern flat in Berlin Wilmersdorf.,"Berlin, Germany",Volkspark Wilmersdorf,Entire home/apt,$75.00,52.48686,13.32564
32854524,2 room apartment in Berlin,,Moabit West,Entire home/apt,$45.00,52.53154,13.34165
32855952,cozy room in the heart of wedding,,Ost 2,Private room,$20.00,52.56415,13.35214
32856806,Zimmer an der Spree,"Berlin, Germany",Friedrichshagen,Private room,$32.00,52.44752,13.61445
32859840,Big n cozy room in Neukölln's best location,,Reuterstraße,Private room,$59.00,52.49072,13.42958
32860974,Hübsche Wohnung im Prenzlauer Berg,"Berlin, Germany",Prenzlauer Berg Nordwest,Private room,$60.00,52.54756,13.40375
32865177,A cozy room near Tempelhoferfeld park,"Berlin, Germany",Schillerpromenade,Private room,$38.00,52.47363000000001,13.42665
32880324,Cosy flat in the heart of Berlin (Friedrichshain),"Berlin, Germany",Frankfurter Allee Nord,Entire home/apt,$40.00,52.51988000000001,13.45792
32881057,Spacious bright room in Friedrichshain/Lichtenberg,"Berlin, Germany",Alt-Lichtenberg,Private room,$55.00,52.51689,13.48182
32881227,cozy private room in shared flat,,Moabit West,Private room,$20.00,52.5321,13.3403
32883869,Spacious Room in the Heart of Berlin,"Berlin, Germany",Karl-Marx-Allee-Süd,Private room,$55.00,52.50928,13.450070000000002
32885436,Central private room 25 min. to Alexanderplatz,"Berlin, Germany",Baumschulenweg,Private room,$27.00,52.46059,13.48121
32885681,Cozy apartment in the city center,,Alexanderplatz,Entire home/apt,$35.00,52.52976,13.37451
32886675,Modern & Bright Apartment in an Old Glass Factory,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$104.00,52.49658,13.46878
32887403,Safe & Convenient. Only 10 min. away from Center,"Berlin, Germany",Ostpreußendamm,Private room,$22.00,52.42841,13.3256
32887831,Sunny 2 Bedroom Apt in Iconic GDR Building,"Berlin, Germany",Karl-Marx-Allee-Nord,Entire home/apt,$100.00,52.517590000000006,13.4498
32888212,beautiful room in the heart of westberlin,"Berlin, Germany",Otto-Suhr-Allee,Private room,$30.00,52.51339,13.3025
32888375,15 qm Zimmer am Potsdamer Platz,,Tiergarten Süd,Private room,$45.00,52.50646,13.363979999999998
32889416,Cosy Room in Neukölln near the Tempelhofer Field,"Berlin, Germany",Schillerpromenade,Private room,$30.00,52.47225,13.42158
32889800,Premium Bedroom in a flat-shared in city center,"Berlin, Germany",Frankfurter Allee Nord,Private room,$25.00,52.5231,13.45492
32889989,Sunny Rooftop Apartment in Kreuzberg,"Berlin, Germany",südliche Luisenstadt,Entire home/apt,$55.00,52.49749,13.44568
32890111,2 Cozy Studio in Prenzlauer Berg,,Helmholtzplatz,Entire home/apt,$31.00,52.54472,13.415870000000002
32890368,Apartment  im Zentrum/ Apartment Central Berlin,,Moabit West,Entire home/apt,$108.00,52.52335,13.34005
32894576,nice room in cozy flat,,Rixdorf,Private room,$22.00,52.46992,13.44421
32905571,Lovely bright apartment in the heart of Schöneberg,"Berlin, Germany",Schöneberg-Süd,Entire home/apt,$40.00,52.481190000000005,13.34983
32907007,Comfortable apartment in popular Friedrichshain,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$75.00,52.50918000000001,13.45769
32907853,Montecruz thirty-six,,südliche Luisenstadt,Private room,$30.00,52.49329,13.437870000000002
32908118,Vincent van Goth Apartment for 3,"Berlin, Germany",Alexanderplatz,Entire home/apt,$87.00,52.52822,13.403529999999998
32908302,Cozy Studio in 9 min from Alexanderplatz,"Berlin, Germany",Prenzlauer Berg Nordwest,Entire home/apt,$53.00,52.54977,13.40899
32909076,Hans Hartung Apartment for 3,"Berlin, Germany",Alexanderplatz,Entire home/apt,$83.00,52.52763,13.40524
32909460,Pablo Picasso Apartment for 3,"Berlin, Germany",Alexanderplatz,Entire home/apt,$95.00,52.52663,13.40351
32910409,Marc Chagall Apartment for 6,"Berlin, Germany",Alexanderplatz,Entire home/apt,$111.00,52.52701,13.40288
32911164,Comfortable 100sqm flat in Neukölln,"Berlin, Germany",Neuköllner Mitte/Zentrum,Entire home/apt,$100.00,52.47919,13.43194
32912664,Friedrichshain  - Hübsches Studio,,Karl-Marx-Allee-Nord,Entire home/apt,$79.00,52.52293,13.44886
32912900,Friedrichshain Studio Ebertystrasse,,Frankfurter Allee Nord,Entire home/apt,$79.00,52.52137,13.45333
32913109,Nice clean and cozy place in Berlin,"Berlin, Germany",Alt-Lichtenberg,Shared room,$15.00,52.525490000000005,13.5164
32913314,Friedrichshain  - Nähe Karl-Marx-Allee,,Frankfurter Allee Nord,Entire home/apt,$99.00,52.52121,13.4528
32916642,Wunderschönes Privatzimmer im Prenzelberg,"Berlin, Germany",Prenzlauer Berg Nord,Private room,$40.00,52.54837,13.4256
32918713,Mit Liebe minimalistisch in Berlin,,Schönholz/Wilhelmsruh/Rosenthal,Entire home/apt,$34.00,52.58362,13.37283
32918970,Quiet  in the heart of the city and bikes,,Alexanderplatz,Entire home/apt,$40.00,52.528,13.38587
32931163,Pretty apartment in Chralottenburg-Berlin!,,Westend,Entire home/apt,$50.00,52.51528,13.263279999999998
32931713,Steglitz  - Wohnung für große Gruppen und Familien,,Albrechtstr.,Entire home/apt,$149.00,52.448780000000006,13.34283
32933577,Room with its own balcony in Prenzlauer Berg :),"Berlin, Germany",Prenzlauer Berg Nord,Private room,$28.00,52.55378,13.415120000000002
32936187,Cozy 40 sqm apartment in Berlin Charlottenburg,"Berlin, Germany",Mierendorffplatz,Entire home/apt,$50.00,52.528940000000006,13.30395
32937552,Top Wohnung - Berlin Zentrum am Wasser,"Berlin, Germany",Otto-Suhr-Allee,Entire home/apt,$60.00,52.52157,13.32109
32944867,Zimmer mit viel Platz und großem Bett 25m2,,Oberschöneweide,Private room,$25.00,52.46359,13.51421
32944965,Großes Zimmer mit Balkon nähe Flughafen,,Oberschöneweide,Private room,$25.00,52.46501,13.513520000000002
32946469,Friedrichsfelde - Sonnige Wohnung mit Balkon,,Friedrichsfelde Nord,Entire home/apt,$69.00,52.50543,13.52044
32947238,Friedrichsfelde -  Großzügiges Studio mit Balkon,,Friedrichsfelde Nord,Entire home/apt,$49.00,52.50589,13.52081
32950691,Artsy Studio,"Berlin, Germany",Schöneberg-Süd,Entire home/apt,$90.00,52.484930000000006,13.36588
32950720,"Room in ""Altbau building""",,Schöneberg-Süd,Private room,$21.00,52.48601,13.36046
32951099,Big quiet Room sunny Balcony in Berlin Kreuzberg,"Berlin, Germany",Alexanderplatz,Private room,$32.00,52.51058,13.41474
32952287,Gemütliches Apartment in Friedrichshain,"Berlin, Germany",Frankfurter Allee Süd FK,Private room,$42.00,52.51205,13.47017
32952650,220㎡ Designer Loft • Roof Tarrace • Sauna •Netflix,"Berlin, Germany",Ost 1,Entire home/apt,$172.00,52.56964,13.36433
32954742,cozy Apartment 'Emma' auf Stralau,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$79.00,52.495830000000005,13.4691
32957043,Cozy Appartment/Room Berlin Friedrichshain,,Frankfurter Allee Nord,Private room,$49.00,52.52146,13.45499
32959154,Happy journey,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$80.00,52.49768,13.46343
32975221,Studio direkt am berühmten Kurfürstendamm,"Berlin, Germany",Kurfürstendamm,Entire home/apt,$69.00,52.50173,13.32385
32977370,Berlin im Wald - 60er Jahre Bauhaus in Seenähe,"Berlin, Germany",Schmöckwitz/Karolinenhof/Rauchfangswerder,Private room,$65.00,52.39296,13.63056
32977486,Well-located Kreuzkölln Apartment by the Canal,"Berlin, Germany",Reuterstraße,Entire home/apt,$100.00,52.491580000000006,13.42917
32980542,Cosy Flat in Neukölln,"Berlin, Germany",Neuköllner Mitte/Zentrum,Entire home/apt,$60.00,52.4655,13.432720000000002
32985001,Nice room in bright flat,,Frankfurter Allee Nord,Private room,$50.00,52.51641,13.4698
32987496,⭐️⭐️⭐️⭐️⭐️ stylisch designed & perfect located,"Berlin, Germany",Frankfurter Allee Süd FK,Private room,$65.00,52.49756,13.47102
32996432,"Raum in Rüdesheimer Platz, Wilmersdorf, Neben FU",,Wiesbadener Straße,Private room,$23.00,52.47328,13.314570000000002
32997212,Kids friendly 60qm,,Prenzlauer Berg Süd,Entire home/apt,$95.00,52.53204,13.42876
32999824,Cosy and bright apartment in Berlin Friedrichshain,,Karl-Marx-Allee-Nord,Entire home/apt,$55.00,52.52132,13.44652
33001235,Cosy apartment in Berlin Charlottenburg!,"Berlin, Germany",Mierendorffplatz,Entire home/apt,$35.00,52.52837,13.30327
33002941,2 Raumwohnung mit großen Balkon auf der Halbinsel,,Frankfurter Allee Süd FK,Entire home/apt,$89.00,52.49555,13.47202
33004824,Beautiful apartment in Friedrichshain / Ostkreuz,"Berlin, Germany",Frankfurter Allee Süd FK,Entire home/apt,$82.00,52.4946,13.4735
33006441,Central apartment near Alex (Apt. 11),"Berlin, Germany",Alexanderplatz,Entire home/apt,$110.00,52.50999,13.416520000000002
33010418,Chill-Zone Schöneberg,,Schöneberg-Süd,Private room,$50.00,52.4835,13.360079999999998
33011378,Friendly one- room apartment in Lichterfelde,,Drakestr.,Entire home/apt,$39.00,52.43625,13.31089
33013569,Berlin eine tolle Stadt zu besuchen,"Berlin, Germany",Otto-Suhr-Allee,Private room,$70.00,52.51758,13.3074
33016700,"charming flat/Neukölln/your kids will love it, too",,Schillerpromenade,Entire home/apt,$49.00,52.475190000000005,13.42724
33017083,Rustic Berlin | in our apartment | 2x2m bed,"Berlin, Germany",Pankow Süd,Private room,$43.00,52.55874,13.41417
